Date,Ticker,Open,High,Low,Close,Volume,50_Day_SMA,200_Day_SMA,Daily_Return_%
27-05-2025,MSFT,453.84,458.29,453.49,458.03,20974300,401.83,412.2,2.33
28-05-2025,MSFT,458.56,459.85,454.29,454.72,17086300,403.21,412.48,-0.72
29-05-2025,MSFT,458.88,459.05,452.68,456.03,13974800,404.71,412.76,0.29
30-05-2025,MSFT,457.06,459.01,452.91,457.7,34770500,406.17,413.04,0.37
02-06-2025,MSFT,454.5,459.44,454.25,459.3,16626500,407.68,413.3,0.35
03-06-2025,MSFT,458.8,461.46,458.2,460.3,15743800,409.12,413.54,0.22
04-06-2025,MSFT,461.32,463,460.35,461.19,14162700,410.54,413.77,0.19
05-06-2025,MSFT,462.27,466.94,461.35,464.98,20131700,412,414.02,0.82
06-06-2025,MSFT,467.37,470.61,466.07,467.66,15285600,413.61,414.28,0.58
09-06-2025,MSFT,466.99,470.7,465.91,470.02,16469900,415.26,414.53,0.5
10-06-2025,MSFT,468.47,470.07,464.26,468.2,15375900,417.1,414.77,-0.39
11-06-2025,MSFT,467.31,472.72,466.95,469.89,16399200,419.05,415.07,0.36
12-06-2025,MSFT,472.28,477.65,470.79,476.1,18950600,420.99,415.39,1.32
13-06-2025,MSFT,473.66,476.41,470.03,472.22,16814500,422.85,415.71,-0.82
16-06-2025,MSFT,472.47,477.91,472.26,476.37,15626100,424.97,416.04,0.88
17-06-2025,MSFT,472.65,475.97,471.34,475.28,15414100,427.33,416.39,-0.23
18-06-2025,MSFT,475.24,478.22,471.72,477.47,17526500,429.78,416.74,0.46
20-06-2025,MSFT,479.44,480.67,474.12,474.64,37576200,432.24,417.05,-0.59
23-06-2025,MSFT,475.45,484.93,469.78,483.19,24864000,434.15,417.44,1.8
24-06-2025,MSFT,486.13,489.01,483.99,487.28,22305600,436.33,417.86,0.85
25-06-2025,MSFT,489.2,491.7,486.56,489.43,17495100,438.4,418.29,0.44
26-06-2025,MSFT,490.13,495.16,489.96,494.58,21578900,440.6,418.77,1.05
27-06-2025,MSFT,494.68,496.42,490.18,493.08,34539200,442.8,419.23,-0.3
30-06-2025,MSFT,494.17,497.87,492.47,494.54,28369000,445.32,419.66,0.3
01-07-2025,MSFT,493.6,495.17,488.14,489.21,19945400,447.8,420.01,-1.08
02-07-2025,MSFT,487.16,490.65,485.88,488.25,16319600,450.44,420.34,-0.2
03-07-2025,MSFT,490.96,497.24,490.59,495.96,13984800,453.08,420.7,1.58
07-07-2025,MSFT,494.51,495.87,492.37,494.85,13981600,455.54,421.04,-0.22
08-07-2025,MSFT,494.37,495.32,491.26,493.75,11846600,457.73,421.36,-0.22
09-07-2025,MSFT,497.41,503.85,496.85,500.6,18659500,459.97,421.73,1.39
10-07-2025,MSFT,500.14,501.53,494.88,498.58,16492100,462.18,422.06,-0.4
11-07-2025,MSFT,495.59,502.11,494.92,500.41,16459500,464.36,422.41,0.37
14-07-2025,MSFT,498.62,501.06,498.14,500.11,12058800,466.52,422.76,-0.06
15-07-2025,MSFT,500.11,505.36,499.89,502.9,14927200,468.13,423.16,0.56
16-07-2025,MSFT,502.26,503.79,498.99,502.7,15154400,469.55,423.54,-0.04
17-07-2025,MSFT,502.76,510.4,502.7,508.74,17503100,471.07,423.95,1.2
18-07-2025,MSFT,511.51,511.67,504.5,507.1,21209700,472.61,424.37,-0.32
21-07-2025,MSFT,503.78,509.13,502.63,507.11,14066800,474.15,424.78,0
22-07-2025,MSFT,508.02,508.25,502.35,502.35,13868600,475.5,425.21,-0.94
23-07-2025,MSFT,503.82,503.86,497.81,502.95,16396600,476.85,425.66,0.12
24-07-2025,MSFT,505.83,510.7,504.37,507.93,16107000,478.09,426.14,0.99
25-07-2025,MSFT,509.51,515.3,507.41,510.74,19125700,479.39,426.64,0.55
28-07-2025,MSFT,511.11,512.03,507.17,509.54,14308000,480.59,427.17,-0.24
29-07-2025,MSFT,512.55,514.63,508.61,509.61,16469200,481.78,427.66,0.01
30-07-2025,MSFT,512.19,512.97,506.5,510.28,26380400,482.95,428.15,0.13
31-07-2025,MSFT,552.02,552.24,528.83,530.42,51617300,484.43,428.75,3.95
01-08-2025,MSFT,531.91,532.71,517.85,521.08,28977600,485.74,429.3,-1.76
04-08-2025,MSFT,525.22,535.14,525.08,532.55,25349000,487.39,429.89,2.2
05-08-2025,MSFT,534.08,534.2,524.19,524.7,19171600,488.84,430.44,-1.47
06-08-2025,MSFT,527.83,528.63,521,521.91,21355700,490.33,431,-0.53
07-08-2025,MSFT,523.76,525.04,514.56,517.83,16079100,491.53,431.53,-0.78
08-08-2025,MSFT,519.58,521.63,516.41,519.02,15531000,492.81,432.05,0.23
11-08-2025,MSFT,519.28,524.54,516.72,518.76,20194400,494.07,432.58,-0.05
12-08-2025,MSFT,520.73,527.91,519.68,526.18,18667000,495.44,433.1,1.43
13-08-2025,MSFT,529.04,529.62,516.37,517.57,19619200,496.6,433.59,-1.64
14-08-2025,MSFT,519.54,522.91,517.14,519.46,20269100,497.79,434.08,0.36
15-08-2025,MSFT,519.75,523.06,516.08,517.17,25213300,498.91,434.55,-0.44
18-08-2025,MSFT,518.58,519.8,511.05,514.11,23760600,499.89,435.02,-0.59
19-08-2025,MSFT,512.03,512.18,505.61,506.83,21481000,500.67,435.41,-1.42
20-08-2025,MSFT,506.93,508.05,501.53,502.8,27723000,501.33,435.79,-0.79
21-08-2025,MSFT,501.6,505.53,500.64,502.15,18443300,502.01,436.29,-0.13
22-08-2025,MSFT,502.16,508.62,500.33,505.13,24324200,502.71,436.79,0.59
25-08-2025,MSFT,504.53,506.09,502.03,502.17,21638600,503.23,437.28,-0.59
26-08-2025,MSFT,502.27,502.89,496.45,499.96,30835700,503.79,437.75,-0.44
27-08-2025,MSFT,499.92,505.19,497.83,504.64,17277900,504.35,438.2,0.94
28-08-2025,MSFT,504.99,508.97,503.41,507.53,18015600,505,438.63,0.57
29-08-2025,MSFT,506.55,507.49,502.4,504.59,20961600,505.54,439.07,-0.58
02-09-2025,MSFT,498.4,503.9,494.75,503.03,18128000,506.11,439.52,-0.31
03-09-2025,MSFT,501.7,505.69,500.24,503.26,16345100,506.51,439.94,0.05
04-09-2025,MSFT,502.21,506.05,501.07,505.87,15509500,506.88,440.37,0.52
05-09-2025,MSFT,506.96,509.85,490.33,492.95,31994800,506.95,440.72,-2.55
08-09-2025,MSFT,496.05,499.12,492.98,496.14,16771000,506.98,441.15,0.65
09-09-2025,MSFT,499.35,500.17,495.64,496.35,14410500,507.05,441.58,0.04
10-09-2025,MSFT,500.9,501.15,494.66,498.3,21611800,507.12,442.01,0.39
11-09-2025,MSFT,500.17,501.09,495.82,498.94,18881600,507.32,442.45,0.13
12-09-2025,MSFT,504.55,510.43,501.76,507.79,23624900,507.71,442.94,1.77
15-09-2025,MSFT,506.68,513.34,504.9,513.23,17143800,508.05,443.44,1.07
16-09-2025,MSFT,514.74,515.09,506.49,506.93,19711900,508.3,443.9,-1.23
17-09-2025,MSFT,508.51,509.17,503.83,507.91,15816600,508.58,444.32,0.19
18-09-2025,MSFT,509.37,510.95,505.56,506.34,18913700,508.69,444.76,-0.31
19-09-2025,MSFT,508.45,517.15,508.2,515.79,52474100,509.04,445.24,1.86
22-09-2025,MSFT,513.45,515.6,510.42,512.32,20009300,509.28,445.67,-0.67
23-09-2025,MSFT,511.67,512.46,505.21,507.12,19799600,509.42,446.07,-1.01
24-09-2025,MSFT,508.27,510.36,504.82,508.04,13533700,509.52,446.45,0.18
25-09-2025,MSFT,506.2,507.9,502.95,504.93,15786500,509.56,446.78,-0.61
26-09-2025,MSFT,507.95,511.81,504.52,509.34,16213100,509.57,447.13,0.87
29-09-2025,MSFT,509.38,514.71,506.77,512.47,17617800,509.68,447.48,0.61
30-09-2025,MSFT,511.11,516.01,507.55,515.81,19728200,509.86,447.87,0.65
01-10-2025,MSFT,512.67,518.35,509.57,517.56,22632300,510.16,448.23,0.34
02-10-2025,MSFT,515.5,519.44,508.57,513.6,21222900,510.37,448.57,-0.76
03-10-2025,MSFT,514.96,518.33,512.87,515.21,15112300,510.52,448.93,0.31
06-10-2025,MSFT,516.46,528.83,516.05,526.38,21388600,510.83,449.33,2.17
07-10-2025,MSFT,526.1,527.61,519.28,521.81,14615200,511.08,449.69,-0.87
08-10-2025,MSFT,521.11,524.77,520.92,522.68,13363400,511.34,450.13,0.17
09-10-2025,MSFT,520.18,522.16,515.26,520.24,18343600,511.54,450.57,-0.47
10-10-2025,MSFT,517.49,521.41,507.52,508.84,24133800,511.11,450.95,-2.19
13-10-2025,MSFT,514.27,514.27,509.56,511.92,14284200,510.92,451.36,0.6
14-10-2025,MSFT,508.12,513.15,503.9,511.44,14684300,510.5,451.74,-0.09
15-10-2025,MSFT,512.83,515.05,507.89,511.3,14694700,510.23,452.13,-0.03
16-10-2025,MSFT,510.46,514.71,506.03,509.49,15559600,509.98,452.54,-0.35
17-10-2025,MSFT,506.93,513.35,505.21,511.45,19867800,509.86,452.99,0.39
20-10-2025,MSFT,512.48,516.55,511.3,514.65,14665600,509.77,453.48,0.63
21-10-2025,MSFT,515.36,516.54,510.92,515.52,15586200,509.7,453.99,0.17
22-10-2025,MSFT,518.99,523.05,515.57,518.38,18962700,509.55,454.48,0.56
23-10-2025,MSFT,520.3,521.78,516.46,518.4,14023500,509.57,454.95,0
24-10-2025,MSFT,520.63,523.17,518.55,521.44,15532400,509.6,455.47,0.59
27-10-2025,MSFT,529.58,532.37,526.82,529.32,18734700,509.85,456.01,1.51
28-10-2025,MSFT,547.72,551.43,538.53,539.83,29986700,510.36,456.64,1.98
29-10-2025,MSFT,542.68,544.01,534.51,539.31,36023000,511.01,457.27,-0.1
30-10-2025,MSFT,528.28,532.75,519.96,523.58,41023100,511.43,457.83,-2.92
31-10-2025,MSFT,526.69,527.13,512.97,515.67,34006400,511.7,458.3,-1.51
03-11-2025,MSFT,517.66,522.79,512.46,514.89,22374700,511.89,458.77,-0.15
04-11-2025,MSFT,509.64,513.42,505.74,512.2,20958700,512.09,459.2,-0.52
05-11-2025,MSFT,511.17,512.7,504.48,505.06,23024300,512.2,459.61,-1.39
06-11-2025,MSFT,503.57,503.61,493.76,495.04,27406500,512,459.87,-1.98
07-11-2025,MSFT,494.89,497.31,491.21,494.76,24019800,511.75,460.13,-0.06
10-11-2025,MSFT,497.97,504.75,496.73,503.9,26101500,511.73,460.46,1.85
11-11-2025,MSFT,502.71,507.49,500.27,506.57,17980000,511.81,460.84,0.53
12-11-2025,MSFT,507.25,509.55,497.05,509.02,26574900,511.92,461.17,0.48
13-11-2025,MSFT,508.2,511.37,499.21,501.21,25273100,511.83,461.48,-1.54
14-11-2025,MSFT,496.17,509.48,495.38,508.07,28505700,512.13,461.97,1.37
17-11-2025,MSFT,506.34,510,502.82,505.39,19092800,512.31,462.44,-0.53
18-11-2025,MSFT,493.32,500.9,484.76,491.75,33815100,512.22,462.86,-2.7
19-11-2025,MSFT,488.07,493.14,480.83,485.1,23245300,511.96,463.25,-1.35
20-11-2025,MSFT,491.59,492.45,474.42,477.34,26802500,511.53,463.59,-1.6
21-11-2025,MSFT,477.41,477.83,467.2,471.04,31769200,510.79,463.88,-1.32
24-11-2025,MSFT,473.92,475.81,466.95,472.92,34421000,509.99,464.22,0.4
25-11-2025,MSFT,472.99,478.06,463.83,475.9,28019800,509.37,464.56,0.63
26-11-2025,MSFT,485.2,487.2,480.1,484.39,25709100,508.89,464.94,1.78
28-11-2025,MSFT,486.49,491.51,485.54,490.89,14386700,508.59,465.37,1.34
01-12-2025,MSFT,487.33,488.74,483.55,485.63,23964000,507.98,465.76,-1.07
02-12-2025,MSFT,485.61,492.38,485.21,488.88,19562700,507.51,466.19,0.67
03-12-2025,MSFT,475.24,483.14,474.12,476.64,34615100,506.9,466.54,-2.5
04-12-2025,MSFT,478.67,480.22,475.4,479.74,22318200,506.34,466.89,0.65
05-12-2025,MSFT,481.42,482.3,477.79,482.06,22608700,505.88,467.23,0.48
08-12-2025,MSFT,483.79,491.18,483.28,489.9,21965900,505.49,467.66,1.63
09-12-2025,MSFT,487.99,491,487.39,490.9,14696100,505.06,468.1,0.2
10-12-2025,MSFT,482.93,483.15,474,477.47,35756200,504.29,468.52,-2.74
11-12-2025,MSFT,475.54,484.92,474.78,482.37,24669200,503.59,468.95,1.03
12-12-2025,MSFT,478.73,481.35,475.26,477.44,21248100,502.87,469.39,-1.02
15-12-2025,MSFT,479.01,479.63,471.44,473.74,23727700,502.04,469.78,-0.78
16-12-2025,MSFT,470.84,476.8,469.81,475.31,20705600,501.02,470.23,0.33
17-12-2025,MSFT,475.82,478.91,473.92,475.04,24527200,500.08,470.68,-0.06
18-12-2025,MSFT,477.1,488.49,476.8,482.88,28573500,499.28,471.1,1.65
19-12-2025,MSFT,486.25,486.74,481.39,484.81,70836100,498.58,471.56,0.4
22-12-2025,MSFT,485.01,487.62,481.59,483.82,16963000,498.08,472.03,-0.21
23-12-2025,MSFT,483.88,486.72,483.64,485.74,14683600,497.55,472.57,0.4
24-12-2025,MSFT,484.57,488.05,483.73,486.91,5855900,497.06,473.12,0.24
26-12-2025,MSFT,485.6,487.01,484.85,486.6,8842200,496.57,473.65,-0.06
29-12-2025,MSFT,483.76,487.24,483.08,485.99,10893400,496.1,474.2,-0.13
30-12-2025,MSFT,484.82,488.56,484.39,486.37,13944500,495.6,474.7,0.08
31-12-2025,MSFT,486.73,487.03,482.2,482.52,15601600,494.95,475.19,-0.79
02-01-2026,MSFT,483.29,483.56,469.09,471.86,25571600,494.08,475.64,-2.21
05-01-2026,MSFT,472.98,474.99,468.43,471.77,25250300,493.15,476.08,-0.02
06-01-2026,MSFT,472.72,477.65,468.68,477.42,23037700,492.33,476.54,1.2
07-01-2026,MSFT,478.67,488.58,476.86,482.37,25564200,491.55,477.01,1.04
08-01-2026,MSFT,480.14,481.56,474.78,477.02,18162600,490.5,477.45,-1.11
09-01-2026,MSFT,472.98,478.73,471.12,478.19,18491000,489.27,477.88,0.24
12-01-2026,MSFT,475.58,479.89,474.6,476.09,23519900,488,478.32,-0.44
13-01-2026,MSFT,473.6,474.7,464.89,469.6,28545800,486.92,478.73,-1.36
14-01-2026,MSFT,465.4,467.13,456.13,458.33,28184300,485.78,479.15,-2.4
15-01-2026,MSFT,463.06,463.19,454.86,455.62,23225800,484.59,479.56,-0.59
16-01-2026,MSFT,456.79,462.14,455.44,458.81,34246700,483.52,479.96,0.7
20-01-2026,MSFT,450.19,455.76,448.26,453.48,26130000,482.49,480.33,-1.16
21-01-2026,MSFT,451.57,451.66,437.68,443.1,37980500,481.45,480.69,-2.29
22-01-2026,MSFT,446.6,451.81,443.69,450.11,25349400,480.56,481.16,1.58
23-01-2026,MSFT,450.84,470.03,449.5,464.89,38000200,479.78,481.71,3.28
26-01-2026,MSFT,464.25,473.17,460.95,469.21,29291200,479.03,482.3,0.93
27-01-2026,MSFT,472.62,481.77,472.08,479.49,29213900,478.44,482.76,2.19
28-01-2026,MSFT,482.11,482.64,476.91,480.53,36875400,478.03,483.27,0.22
29-01-2026,MSFT,438.99,441.49,420.06,432.51,128855300,476.52,483.5,-9.99
30-01-2026,MSFT,438.17,438.6,425.48,429.31,58566800,475,483.72,-0.74
02-02-2026,MSFT,429.26,429.76,421.29,422.41,42219900,473.61,483.92,-1.61
03-02-2026,MSFT,421.05,421.09,407.63,410.27,61424100,472.11,484.13,-2.87
04-02-2026,MSFT,410.06,418.84,408.31,413.25,45012400,470.83,484.37,0.72
05-02-2026,MSFT,406.51,407.37,391.43,392.77,66289200,469.27,484.55,-4.95
06-02-2026,MSFT,398.26,400.88,392.03,400.23,53515300,467.81,484.73,1.9
09-02-2026,MSFT,403.93,413.95,399.96,412.66,45480500,466.55,484.94,3.11
10-02-2026,MSFT,418.66,422.72,411.76,412.33,44857900,465.11,485.08,-0.08
11-02-2026,MSFT,415.23,415.51,400.1,403.45,42491000,463.36,485.15,-2.15
12-02-2026,MSFT,404.08,405.27,397.1,400.92,40802400,461.66,485.21,-0.63
13-02-2026,MSFT,403.53,404.62,397.14,400.41,34091600,459.89,485.26,-0.13
17-02-2026,MSFT,398.31,399.61,393.63,395.96,32078800,458.28,485.28,-1.11
18-02-2026,MSFT,397.22,401.64,395.42,398.69,23223400,456.66,485.16,0.69
19-02-2026,MSFT,400.69,404.43,396.67,398.46,28234000,454.99,484.99,-0.06
20-02-2026,MSFT,396.11,400.12,395.16,397.23,34015200,453.13,484.82,-0.31
23-02-2026,MSFT,395,395.36,383.1,384.47,43238300,451,484.59,-3.21
24-02-2026,MSFT,384.14,389.36,381.71,389,33884700,449.24,484.38,1.18
25-02-2026,MSFT,390.53,401.47,390.16,400.6,43625500,447.6,484.21,2.98
26-02-2026,MSFT,404.71,407.49,398.74,401.72,34405900,446.09,484.04,0.28
27-02-2026,MSFT,390.88,396.82,389.88,392.74,51367200,444.47,483.78,-2.24
02-03-2026,MSFT,392.86,401.19,390.63,398.55,35474900,442.93,483.54,1.48
03-03-2026,MSFT,393.14,406.7,392.67,403.93,38199200,441.51,483.31,1.35
04-03-2026,MSFT,401.27,411.03,400.31,405.2,35808000,439.95,483.09,0.31
05-03-2026,MSFT,404.42,411.61,404.4,410.68,39001300,438.47,482.88,1.35
06-03-2026,MSFT,409.2,413.05,408.51,408.96,31123900,436.97,482.65,-0.42
09-03-2026,MSFT,404.92,410.21,403.5,409.41,30131900,435.45,482.42,0.11
10-03-2026,MSFT,410.03,410.2,402.93,405.76,31706400,433.83,482.2,-0.89
11-03-2026,MSFT,405.57,409.01,401.59,404.88,25512100,432.19,481.96,-0.22
12-03-2026,MSFT,404.63,406.12,401.71,401.86,27263900,430.51,481.73,-0.75
13-03-2026,MSFT,401,404.8,394.25,395.55,26808000,428.69,481.42,-1.57
16-03-2026,MSFT,397.95,400.63,394.79,399.95,27676508,427.04,481.14,1.11
18-03-2021,GOOGL,101.57,102.59,100.13,100.24,31700000,,,
19-03-2021,GOOGL,100.65,101.02,99.33,100.52,46072000,,,0.28
22-03-2021,GOOGL,100.55,101.58,99.87,100.7,33536000,,,0.18
23-03-2021,GOOGL,101.16,102.36,100.57,101.23,28510000,,,0.52
24-03-2021,GOOGL,101.75,102.53,100.62,100.79,25218000,,,-0.43
25-03-2021,GOOGL,100.62,101.44,98.99,100.79,35616000,,,0
26-03-2021,GOOGL,100.76,101.13,99.37,100.41,27978000,,,-0.38
29-03-2021,GOOGL,100.28,101.62,99.45,101.45,26492000,,,1.04
30-03-2021,GOOGL,101.81,102.29,100.97,101.48,27312000,,,0.03
31-03-2021,GOOGL,101.88,103.46,101.51,102.28,42570000,,,0.78
01-04-2021,GOOGL,103.75,105.91,103.71,105.62,39880000,,,3.26
05-04-2021,GOOGL,106.48,110.54,106.38,110.04,48510000,,,4.19
06-04-2021,GOOGL,109.64,110.49,109.19,109.56,35240000,,,-0.44
07-04-2021,GOOGL,109.75,111.31,109.75,111.03,24134000,,,1.35
08-04-2021,GOOGL,112.27,112.66,111.23,111.6,28664000,,,0.51
09-04-2021,GOOGL,111.35,112.77,110.95,112.6,26146000,,,0.9
12-04-2021,GOOGL,111.78,111.92,110.48,111.31,25024000,,,-1.15
13-04-2021,GOOGL,111.63,112.25,111.23,111.8,25682000,,,0.44
14-04-2021,GOOGL,112.44,112.44,110.88,111.18,21002000,,,-0.56
15-04-2021,GOOGL,112.17,113.86,111.64,113.33,29174000,,,1.93
16-04-2021,GOOGL,113.52,113.77,112.62,113.2,26282000,,,-0.11
19-04-2021,GOOGL,112.58,114.26,112.58,113.55,30290000,,,0.31
20-04-2021,GOOGL,113.93,114.01,111.93,113.02,22288000,,,-0.47
21-04-2021,GOOGL,112.67,113.07,111.32,112.98,23204000,,,-0.03
22-04-2021,GOOGL,112.84,113.51,111.1,111.7,24146000,,,-1.13
23-04-2021,GOOGL,112.42,114.36,112.14,114.05,29066000,,,2.1
26-04-2021,GOOGL,114.28,115.27,113.92,114.55,32038000,,,0.43
27-04-2021,GOOGL,114.93,114.97,113.37,113.61,44386000,,,-0.82
28-04-2021,GOOGL,118.64,120.57,116.7,116.99,81106000,,,2.97
29-04-2021,GOOGL,118.48,119.22,117.72,118.66,41234000,,,1.43
30-04-2021,GOOGL,117.43,118.12,116.37,116.71,44856000,,,-1.64
03-05-2021,GOOGL,117.28,118.1,115.82,116.19,28242000,,,-0.44
04-05-2021,GOOGL,114.73,115.3,111.91,114.4,44818000,,,-1.55
05-05-2021,GOOGL,115.48,115.79,114.47,114.79,26636000,,,0.34
06-05-2021,GOOGL,114.37,115.91,113.71,115.91,25190000,,,0.98
07-05-2021,GOOGL,117.23,117.59,116.35,116.63,28898000,,,0.62
10-05-2021,GOOGL,115.45,115.59,113.29,113.65,30914000,,,-2.56
11-05-2021,GOOGL,111.23,113.08,110.78,112.57,34186000,,,-0.95
12-05-2021,GOOGL,110.4,111.48,108.78,109.11,46376000,,,-3.08
13-05-2021,GOOGL,110.39,111.05,109.43,110.54,33204000,,,1.31
14-05-2021,GOOGL,112,113.3,111.58,112.99,31996000,,,2.21
17-05-2021,GOOGL,112.25,113.55,111.85,113.51,21598000,,,0.46
18-05-2021,GOOGL,114.17,114.44,112.18,112.2,22204000,,,-1.16
19-05-2021,GOOGL,110.51,112.82,110.36,112.64,23684000,,,0.4
20-05-2021,GOOGL,113.61,114.65,113.24,114.4,32352000,,,1.56
21-05-2021,GOOGL,114.92,114.99,113.53,113.77,40632000,,,-0.56
24-05-2021,GOOGL,114.8,117.31,114.65,117.08,31832000,,,2.92
25-05-2021,GOOGL,117.63,118.22,116.78,117.18,22440000,,,0.08
26-05-2021,GOOGL,117.36,118.47,117.35,118.04,21572000,,,0.74
27-05-2021,GOOGL,118.47,118.47,116.85,117.17,35224000,110.99,,-0.74
28-05-2021,GOOGL,117.75,117.83,116.68,116.88,21482000,111.33,,-0.25
01-06-2021,GOOGL,117.75,118.31,116.75,118.08,23354000,111.68,,1.03
02-06-2021,GOOGL,118.48,118.7,116.65,117.56,21158000,112.02,,-0.44
03-06-2021,GOOGL,116.33,116.88,115.52,116.42,18696000,112.32,,-0.97
04-06-2021,GOOGL,117.49,118.97,117.15,118.7,24458000,112.68,,1.96
07-06-2021,GOOGL,118.49,119.24,118.07,119.13,24120000,113.04,,0.36
08-06-2021,GOOGL,119.61,119.98,118.76,118.94,24240000,113.42,,-0.16
09-06-2021,GOOGL,119.58,119.66,118.86,119.41,17942000,113.77,,0.4
10-06-2021,GOOGL,119.36,120.8,119.2,120.76,25904000,114.16,,1.13
11-06-2021,GOOGL,121,121.09,119.96,120.51,21958000,114.52,,-0.2
14-06-2021,GOOGL,120.62,121.44,119.91,121.44,22098000,114.84,,0.77
15-06-2021,GOOGL,121.45,121.77,120.06,120.42,21562000,115.05,,-0.84
16-06-2021,GOOGL,120.58,120.89,118.49,119.78,26472000,115.25,,-0.53
17-06-2021,GOOGL,119.71,121.52,119.51,120.75,25842000,115.45,,0.8
18-06-2021,GOOGL,120.37,120.61,119.03,119.13,46116000,115.6,,-1.34
21-06-2021,GOOGL,119.51,121,118.92,120.81,27414000,115.76,,1.42
22-06-2021,GOOGL,120.75,121.4,120.07,121.33,22390000,115.96,,0.43
23-06-2021,GOOGL,121.09,122.09,120.84,121.13,19148000,116.15,,-0.17
24-06-2021,GOOGL,121.69,122.05,121.3,121.5,21362000,116.36,,0.31
25-06-2021,GOOGL,121,121.63,120.57,121.5,34594000,116.52,,0.01
28-06-2021,GOOGL,121.67,121.78,120.41,121.53,28526000,116.69,,0.02
29-06-2021,GOOGL,121.66,122.01,120.69,121.27,23108000,116.84,,-0.22
30-06-2021,GOOGL,120.99,121.25,120.36,121.09,24474000,117,,-0.15
01-07-2021,GOOGL,120.73,121.58,120.54,121.44,18110000,117.17,,0.29
02-07-2021,GOOGL,122.14,124.38,122.05,124.23,25982000,117.42,,2.3
06-07-2021,GOOGL,124.62,125.39,123.56,125.16,26404000,117.64,,0.74
07-07-2021,GOOGL,126.12,126.24,125.12,125.44,24060000,117.86,,0.23
08-07-2021,GOOGL,123.01,124.57,123.01,124.02,23790000,118.07,,-1.13
09-07-2021,GOOGL,124,124.7,123.53,124.49,18632000,118.22,,0.38
12-07-2021,GOOGL,125.14,126.03,124.58,125.93,17668000,118.36,,1.16
13-07-2021,GOOGL,126,127.01,125.64,126.3,19240000,118.56,,0.29
14-07-2021,GOOGL,126.91,128.27,126.87,127.19,23742000,118.78,,0.7
15-07-2021,GOOGL,127.59,127.65,125.49,125.96,24218000,119.01,,-0.96
16-07-2021,GOOGL,126.62,126.76,125.12,125.93,20424000,119.23,,-0.03
19-07-2021,GOOGL,125.06,125.17,122.49,123.56,27968000,119.38,,-1.88
20-07-2021,GOOGL,124.5,126,123.33,125.17,26312000,119.55,,1.31
21-07-2021,GOOGL,125.1,126.55,124.99,126.5,20746000,119.81,,1.06
22-07-2021,GOOGL,126.8,127.43,126.45,127.37,14302000,120.11,,0.68
23-07-2021,GOOGL,129.36,132.31,128.74,131.92,41506000,120.56,,3.58
26-07-2021,GOOGL,132.24,133.14,131.22,132.94,30572000,121.01,,0.77
27-07-2021,GOOGL,133.15,133.3,129.04,130.82,54710000,121.37,,-1.59
28-07-2021,GOOGL,135.19,137.16,134.17,134.98,95130000,121.8,,3.18
29-07-2021,GOOGL,135.03,135.54,134.43,134.66,31716000,122.25,,-0.23
30-07-2021,GOOGL,133.93,134.2,133.15,133.62,25576000,122.67,,-0.77
02-08-2021,GOOGL,134.01,134.23,132.7,133.75,21634000,123.05,,0.1
03-08-2021,GOOGL,134.03,134.62,132.23,134.52,20762000,123.47,,0.58
04-08-2021,GOOGL,134.24,134.54,133.38,134.02,19676000,123.81,,-0.37
05-08-2021,GOOGL,134.57,135.23,133.74,135.13,17870000,124.17,,0.83
06-08-2021,GOOGL,134.93,135.35,134.1,134.63,20488000,124.5,,-0.38
09-08-2021,GOOGL,134.83,136.06,134.23,135.79,17760000,124.87,,0.87
10-08-2021,GOOGL,136.22,136.64,135.25,135.69,19414000,125.25,,-0.08
11-08-2021,GOOGL,136.06,136.55,135.15,135.16,15352000,125.59,,-0.39
12-08-2021,GOOGL,134.86,136.17,134.32,136.07,16506000,125.96,,0.67
13-08-2021,GOOGL,136.12,136.73,135.91,136.6,15948000,126.36,,0.39
16-08-2021,GOOGL,136.4,137.23,134.19,137.18,22384000,126.73,,0.42
17-08-2021,GOOGL,136.62,137.13,134.97,135.54,21716000,127.06,,-1.19
18-08-2021,GOOGL,135.38,135.98,134.21,134.34,19258000,127.37,,-0.89
19-08-2021,GOOGL,133.33,135.23,133.15,134.57,21782000,127.67,,0.17
20-08-2021,GOOGL,134.89,136.43,134.14,136.3,31194000,127.98,,1.29
23-08-2021,GOOGL,136.84,139.72,136.48,138.89,28454000,128.35,,1.9
24-08-2021,GOOGL,139.46,140.92,139.19,140.1,19268000,128.72,,0.87
25-08-2021,GOOGL,140.46,141.02,140.22,140.91,15848000,129.13,,0.58
26-08-2021,GOOGL,140.59,141.25,140.2,140.28,20610000,129.54,,-0.45
27-08-2021,GOOGL,140.49,143.33,140.34,142.82,28780000,129.98,,1.81
30-08-2021,GOOGL,143.22,144.77,142.98,143.41,24434000,130.47,,0.41
31-08-2021,GOOGL,143.96,143.98,143.1,143.51,22448000,130.92,,0.07
01-09-2021,GOOGL,143.81,145.06,143.7,144.03,21936000,131.38,,0.36
02-09-2021,GOOGL,144.03,144.33,142.01,142.11,32342000,131.8,,-1.33
03-09-2021,GOOGL,141.91,142.97,141.23,142.56,19850000,132.22,,0.32
07-09-2021,GOOGL,142.66,143.38,142.44,143.1,20124000,132.65,,0.38
08-09-2021,GOOGL,142.92,143.22,141.83,142.51,18344000,133.07,,-0.41
